mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.021402994791666668,0.0009714140883071806,0.002626180648803711,0.001038827861492105,0.7,1.0,0.5,100,3,0.05,0.6,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.020055294036865234,0.002327378920568634,0.0020055770874023438,0.00038403843261386504,0.9,0.5,1.0,100,4,0.05,0.6,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.24446511268615723,0.0696266195810788,0.0025527477264404297,0.0007412981018430121,0.9,1.0,0.0,500,4,0.01,0.8,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.03992700938445827,-0.019620338411364374,-0.014412136409416807,-0.024653161401746487,0.01100754790049429,66,-0.000633924849698079,-0.001047869303325181,-0.000951933519051338,-0.000877909224024866,0.00017691278428043694
0.0396124521891276,0.005131367365401084,0.0017743905385335286,3.151056294195454e-05,0.9,1.0,0.5,200,2,0.2,0.8,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 2, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.04581332206726074,0.023482304485242307,0.001716295878092448,2.7507025148510454e-05,0.8,0.5,0.1,100,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-0.013690476407784799,-0.0056676729296018975,-0.01309833834547179,-0.010818829227619495,0.0036504305934291024,51,-0.007986111310310684,-0.004604291981009349,-0.0032946254137166155,-0.00529500956834555,0.00197658427066778
0.09558725357055664,0.04795007738575018,0.0018467108408610027,0.0001019319282685134,1.0,0.5,0.0,200,5,0.03,0.8,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.04140235241318893,-0.028445345317965914,-0.015122639334385037,-0.028323445688513294,0.01072899419069062,80,-8.057335320095967e-05,-0.00012429960956070987,-0.00012497311513333514,-0.00010994869263166822,2.0773321471558902e-05
0.09233967463175456,0.033804857522861685,0.002478520075480143,0.0007188128218751384,0.7,2.0,0.1,300,4,0.01,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006088834610446118,-0.011690470672190376,-0.01048992723014043,0.0032173713826609512,48,-0.007986111310310684,-0.006237759241549728,-0.005131558507240923,-0.006451809686367112,0.001175154208624907
0.12448740005493164,0.015214324271016903,0.0019505023956298828,5.684404276031346e-05,1.0,2.0,1.0,700,4,0.03,0.8,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 700, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.049534877141316734,0.020560063320481537,0.001702706019083659,4.057336616648732e-05,0.8,5.0,0.0,100,4,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.023531859177386486,-0.01024975246682514,-0.012142030959681254,-0.015307880867964294,0.005866318771825961,60,-0.0033781378482672375,-0.004966159126561267,-0.004076225328230292,-0.004140174101019599,0.0006498820299277886
0.03896268208821615,0.006997678666012683,0.0018410682678222656,0.0001068269556681905,0.8,0.5,1.0,200,3,0.01,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.14208006858825684,0.020572723666558684,0.002277930577596029,0.0004653921435647511,0.8,2.0,1.0,700,3,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 700, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.19843260447184244,0.0880032264470306,0.0022049744923909507,0.00020025139030470222,0.7,2.0,0.0,300,6,0.03,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.039427931455984014,-0.015073569783999102,-0.014921652265357339,-0.02314105116844682,0.011516730492593325,63,-0.001142967783838859,-0.0016437423450811018,-0.0011626103575501914,-0.0013164401621567174,0.0002315764767642311
0.11951597531636556,0.029413447869164746,0.0020155906677246094,0.00016227567873312268,0.8,2.0,0.1,500,6,0.2,1.0,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-0.013690476407784799,-0.0059105305424011195,-0.013113717817551732,-0.010904908255912551,0.0035393991181900406,52,-0.007986111310310684,-0.004662162331822215,-0.0033282596785091244,-0.005325511106880675,0.001958557148174438
0.022326310475667317,0.0021445859671763577,0.0017104148864746094,9.929153478711476e-05,0.7,1.0,1.0,100,5,0.03,0.6,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.0680382251739502,0.014553497857549152,0.0017611980438232422,2.6806986052861945e-05,0.8,0.5,0.0,200,5,0.2,1.0,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-0.037651300113759056,-0.021566906316521826,-0.0159031281726086,-0.025040444867629828,0.00921212419387212,68,-0.00018553941972643262,-0.00021930729952551867,-0.00014927563669875354,-0.0001847074519835683,2.8596358478126827e-05
0.11628357569376628,0.02912284980828212,0.0025949478149414062,0.0002696227070475957,1.0,2.0,0.1,500,2,0.2,1.0,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 2, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-0.013690476407784799,-0.004761912813213698,-0.014618890093351235,-0.011023759771449912,0.004443987210390075,54,-0.007986111310310684,-0.004481537134721789,-0.0034822176836976117,-0.005316622042910029,0.0019311981691641216
0.043866237004597984,0.005544203558012362,0.0020182132720947266,3.329505000181675e-05,0.9,5.0,0.5,200,5,0.1,1.0,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.05084562301635742,0.0208066733631235,0.0016516844431559246,1.3450884219950856e-05,1.0,2.0,1.0,200,5,0.2,1.0,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.04933452606201172,0.011071124983142017,0.0020231405893961587,0.00022508501374298898,1.0,2.0,0.5,200,6,0.2,0.8,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.2619933287302653,0.10956682324416998,0.0020885467529296875,2.3895045399633154e-05,1.0,1.0,0.0,500,5,0.01,1.0,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-0.035885848191884145,-0.030962654441221562,-0.013897277272882924,-0.02691525996866288,0.009421973051590999,76,-0.0003581021360939222,-0.0005631670820003068,-0.0004943743799672036,-0.0004718811993538109,8.52148867685967e-05
0.0221859614054362,0.0031609319620392574,0.0018202463785807292,0.00019627717715027824,0.9,5.0,0.5,100,5,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.1071632703145345,0.0022079617211337335,0.0029152234395345054,0.0009179411576458707,0.9,0.5,0.5,500,2,0.01,0.8,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 2, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.09765052795410156,0.025719205081635832,0.0021739800771077475,0.000411079372354762,0.8,5.0,0.0,300,2,0.2,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 2, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-0.042101524628344045,-0.018349684618771685,-0.017841585276515366,-0.0260975981745437,0.011318385859281887,75,-0.00025025494297781226,-0.0002949047131005658,-0.00025905894899827785,-0.0002680728683588853,1.9310421187937778e-05
0.17636839548746744,0.06508565569846522,0.003102858861287435,0.0004539540807675462,0.7,0.5,0.1,700,6,0.03,0.6,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.03, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.007238732254795417,-0.012385493646226167,-0.011104900769602128,0.0027852216238154004,56,-0.007986111310310684,-0.004608909367272358,-0.0033576205160629436,-0.005317547064548661,0.00195488402002264
0.11223196983337402,0.011380119369628301,0.0018874009450276692,0.0003839859988596186,0.8,0.5,1.0,700,6,0.01,0.6,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.03490710258483887,0.004573045056919488,0.002120415369669596,0.0005046755117213228,1.0,1.0,0.5,200,4,0.05,0.6,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.15337403615315756,0.031034242919880654,0.0021622180938720703,0.0001458858069328541,1.0,0.5,0.0,700,6,0.2,1.0,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-0.0378170998718512,-0.032888723173683874,-0.014228776677174175,-0.028311533240903086,0.010159240409423561,79,-9.101684227064144e-05,-6.959892086647478e-05,-7.507647829202267e-05,-7.856408047637963e-05,9.084946012168102e-06
0.16843175888061523,0.04986253662685324,0.0017765363057454426,0.0003485638494577947,0.8,0.5,0.0,700,2,0.05,1.0,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 700, 'max_depth': 2, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-0.03802097895559634,-0.020666833353953674,-0.01524694011923636,-0.024644917476262126,0.009713669961901806,65,-0.00020025656892056856,-0.000272808551639593,-0.000318808890458036,-0.00026395800367273254,4.8801723910575394e-05
0.020568052927652996,0.0025768150196827607,0.0018118222554524739,7.42857438199154e-05,0.8,5.0,1.0,100,5,0.01,0.6,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.11557825406392415,0.03520716549014718,0.0020066102345784507,4.290710181685701e-05,0.8,1.0,0.0,300,3,0.05,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.041664828382255076,-0.02004431100160996,-0.014482614803464033,-0.025397251395776355,0.011724864232572211,73,-0.00021781741806992105,-0.0002944766232718147,-0.0003156936488294707,-0.0002759958967237355,4.204039388677524e-05
0.0978699525197347,0.013217607054027641,0.0019572575887044272,0.00014883435620935209,0.8,1.0,1.0,500,5,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.1343686580657959,0.01876556450113627,0.0023159186045328775,0.00021301285390709832,0.8,2.0,0.5,700,3,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 700, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.08793401718139648,0.03154368455917208,0.0017975171407063801,0.00011469929940606183,1.0,0.5,0.0,200,5,0.05,1.0,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-0.03779753693549235,-0.032866635184880214,-0.014227503056740507,-0.02829722505903769,0.010150410695631698,78,-9.585856778360213e-05,-7.466707827311502e-05,-8.108677312989806e-05,-8.38708063955384e-05,8.872539577686325e-06
0.12384390830993652,0.01646285537694785,0.0021448135375976562,0.0001236444972952261,0.8,1.0,1.0,700,6,0.2,0.6,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.2, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.05475775400797526,0.015916534060259772,0.001990159352620443,0.00022951511463585006,0.7,5.0,0.1,200,2,0.03,0.8,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 2, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.005698034839241727,-0.012643638427337992,-0.010677383224788173,0.0035467731999485096,50,-0.007986111310310684,-0.005911349097223153,-0.00622555125781281,-0.00670767055511555,0.0009130494045916435
0.06054250399271647,0.007238609310827797,0.0018586317698160808,2.988412016082665e-05,0.9,5.0,1.0,300,2,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 2, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.06361818313598633,0.013565393067862046,0.0018848578135172527,4.312865496913614e-05,0.8,2.0,0.1,300,3,0.2,0.6,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006627952568669554,-0.01330724878560952,-0.011208559254021292,0.003242754390639363,57,-0.007986111310310684,-0.004510385216837894,-0.003272941732649837,-0.005256479419932805,0.0019951581870227405
0.08575693766276042,0.009015398774143344,0.0020450750986735025,0.0001712284028987285,1.0,2.0,0.5,500,4,0.1,0.6,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.052927494049072266,0.0070364728252619675,0.0019756158192952475,0.00023607423341225834,0.8,0.5,0.5,300,2,0.01,0.6,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 300, 'max_depth': 2, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
0.10743252436319987,0.0267108444435424,0.0015981197357177734,0.000265630897539299,0.8,2.0,0.0,300,5,0.05,0.6,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",-0.043713067050668464,-0.0172522528034668,-0.014684537350764184,-0.025216619068299816,0.013120905244046334,70,-0.00031831802037537066,-0.0003826506508994656,-0.000318340197530335,-0.00033976962293505707,3.032146700958295e-05
0.019805431365966797,0.0030379384476848233,0.0018470287322998047,0.00012480523756267737,1.0,0.5,0.5,100,5,0.01,0.6,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",-0.013690476407784799,-0.006984127037936716,-0.009523809523809532,-0.010066137656510349,0.0027645819841047112,2,-0.007986111310310684,-0.008790123508208344,-0.006060606060606066,-0.007612280293041698,0.0011452448344627993
